id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
487340,210770,MA,PARAIBANO,Posto do Cadastro Único - Cadúnico,,,GUILHERMINO BRITO 265,265,,ANTIGO PREDIO DO BMG ( PROXIMO A IGREJA MATRIZ),Centro,65670000,"-6.433\,-43.984",2023-01-06T04:57:16.774Z
487341,290035,BA,ADUSTINA,"Posto do Cadastro Único ",,,Antônio Gomes de Santana 61,61,,,Centro,48435000,"-10.53668046153652\,-38.11339714329734",2023-01-06T04:57:16.774Z
487342,270090,AL,BELO MONTE,POSTO DE CADASTRAMENTO DE BELO MONTE,,,RUA DA MATRIZ 11,11,,VIZINHO A IGREJA CATÓLICA,CENTRO,57435000,"-9.828344743283115\,-37.278671264648445",2023-01-06T04:57:16.696Z
487343,210210,MA,BREJO,POSTO DO CADASTRO ÚNICO,,,RUA DR. SILVA MARTINS 00,00,,,CENTRO,65520000,"-3.684\,-42.75",2023-01-06T04:57:16.696Z
487344,130300,AM,NHAMUNDÁ,CADASTRO UNICO NHAMUNDA,,,Furtado Belem 0,0,,Secretaria Municipal de Assistência Social,Centro,69140000,"-2.188129013928677\,-56.712198257446296",2023-01-06T04:57:16.774Z
487345,211300,MA,VITORINO FREIRE,CADASTRO ÚNICO - CADÚNICO VF,,,WILSON BRANCO 130,130,,em frente a prefeitura/ ao lado do Cartório Eleitoral - TRE,CENTRO,65320000,"-4.293467791847617\,-45.24652719497681",2023-01-06T04:57:16.945Z
487346,270820,AL,SÃO BRÁS,Posto do Cadastro Unico,,,Senador Silvestre Pericles 00,00,,Próximo ao Cras.,Centro,57380000,"-10.125999729817151\,-36.89758622633236",2023-01-06T04:57:16.696Z
487347,210490,MA,GUIMARÃES,POSTO DO CADASTRO  ÚNICO,,,SANTA RITA 000,000,,PRÓXIMO AO POSTO DE SAÚDE BOM SAMARITANO,CENTRO,65260000,"-2.133\,-44.601",2023-01-06T04:57:16.774Z
487348,353910,SP,PIRAPORA DO BOM JESUS,GESTÃO CADASTRO ÚNICO E BOLSA FAMÍLIA,,,RUA CECILIA MEIRELES 35,35,nada,proximo ao AME,BOM JESUS,06550000,"-23.397\,-47.002",2023-01-06T04:57:16.696Z
487349,353910,SP,PIRAPORA DO BOM JESUS,POSTO DE CADASTRO UNICO JD BOM JESUS,,,MARIA ELIZA MOTA VIEGAS 121,121,,,BOM JESUS,06550000,"-23.397\,-47.002",2023-01-06T04:57:16.774Z
487350,353910,SP,PIRAPORA DO BOM JESUS,POSTO DE CADASTRO ÚNICO CRAS PAYOL,,,RUA ALCIDES RODRIGUES PONTES 44,44,nada,,PARQUE PAYOL,06550000,"-23.397\,-47.002",2023-01-06T04:57:16.774Z
487352,171180,TO,JUARINA,POSTO DE CASDASTRO ÚNICO DE JUARINA DO TOCANTINS,,,AVENIDA JK 00,00,,,CENTRO,77753000,"-8.122802523764664\,-49.09703671932221",2023-01-06T04:57:16.774Z
487354,410045,PR,ALTAMIRA DO PARANÁ,Posto do Cadastro Único - CadÚnico,,,João A. Fernandes 00,00,"predio ","Antiga rodoviária ",centro,85280000,"-24.79610448891096\,-52.71909713745118",2023-01-06T04:57:16.774Z
487355,353060,SP,MOGI DAS CRUZES,Central do Cadastro Único,,,Francisco Franco 133,133,,,Centro,08710911,"-23.526235577015363\,-46.197810173034675",2023-01-06T04:57:16.774Z
487357,410230,PR,BALSA NOVA,Posto de Cadastro Unico Bugre,,,Antonio Gequelim 101,101,,Próximo ao Ginásio de Esportes,Bugre,83650000,"-25.49969225582445\,-49.62655663468468",2023-01-06T04:57:16.774Z
487358,210927,MA,PRESIDENTE SARNEY,POSTO DE CADASTRO ÚNICO CENTRAL,,,Manoel Rodrigues 0,0,,AO LADO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO,Centro,65204000,"-2.592210519916981\,-45.36417961120606",2023-01-06T04:57:16.774Z
487361,292810,BA,SANTA MARIA DA VITÓRIA,Cadastro Único para Programas Sociais Santa Maria da Vitória,,,Brasil 595,595,,,Jardim América,47640000,"-13.388012257086267\,-44.19274091720582",2023-01-06T04:57:16.864Z
487362,412360,PR,SANTA INÊS,Cadastro Único Santa Inês,,,GOVERNADOR MUNHOZ DA ROCHA 210,210,,EM FRENTE A PREFEITURA.,CENTRO,86660000,"-22.64043210760008\,-51.90134525299073",2023-01-06T04:57:16.864Z
487366,312320,MG,DORES DO INDAIÁ,PREFEITURA DE DORES DO INDAIÁ,,,PRAÇA DO ROSÁRIO 268,268,"PREDIO ",,ROSÁRIO,35610000,"-19.46678159456913\,-45.603836917143795",2023-01-06T04:57:16.774Z
487370,210598,MA,LAJEADO NOVO,Posto do Cadastro Único - CadÚnico,,,Anita Viana 0,0,,,Centro,65937000,"-6.189\,-47.035",2023-01-06T04:57:16.774Z
487371,210920,MA,PRESIDENTE JUSCELINO,POSTO CADASTRO ÚNICO.,,,Georgino Constantino Rabelo 0,0,,,CENTRO,65140000,"-2.926304445916552\,-44.06429529190064",2023-01-06T04:57:16.864Z
487373,353530,SP,PALMITAL,Cadastro Único,,,João Moreira da Silva 119,119,,Antigo Fórum,centro,19970000,"-22.7847677045536\,-50.22303342819214",2023-01-06T04:57:16.864Z
487375,210220,MA,BURITI,Prefeitura de Buriti CadUnico,,,DA TORRE 0,0,,,CENTRO,65515000,"-3.942\,-42.925",2023-01-06T04:57:16.774Z
487381,130040,AM,BARCELOS,POSTO CADASTRO UNICO / PAB,,,Tenreiro Aranha s/nº,s/nº,,Próximo a Prefeitura Municipal de Barcelos,Centro,69700000,"-0.9693899167193215\,-62.92520284652711",2023-01-06T04:57:16.774Z
487386,312640,MG,FORTUNA DE MINAS,"POSTO DO CADÚNICO ",,,ALVORADA 391,391,,AO ALDO DA UBS,CENTRO,35760000,"-19.563643010737636\,-44.44617509900127",2023-01-06T04:57:16.774Z
487387,312640,MG,FORTUNA DE MINAS,"POSTO DO CADÚNICO ",,,ALVORADA 391,391,,AO LADO DA UBS,CENTRO,35760000,"-19.561\,-44.447",2023-01-06T04:57:16.774Z
487389,292800,BA,SANTALUZ,POSTO DE ATENDIMENTO DO CADUNICO,,,GETÚLIO VARGAS 690,690,,SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL,CENTRO,48880000,"-11.259845638916488\,-39.3752446173312",2023-01-06T04:57:16.774Z
487391,411930,PR,PINHÃO,Posto do Cadastro Único,,,XV de Novembro 1761,1761,Fundos,"Fundos do CREAS - Centro de Referência de Assistência Social. ",Centro,85170000,"-25.69865634575359\,-51.657049655914314",2023-01-06T04:57:16.774Z
487392,231360,CE,UBAJARA,CADUNICO UBAJARA,,,TERMINAL RODOVIÁRIO 001,001,,,DOMICIO PEREIRA,62350000,"-3.8536464452070005\,-40.92108964921068",2023-01-06T04:57:16.774Z
487394,431164,RS,LINHA NOVA,POSTO DE CADASTRO ÚNICO,,,20 DE MARÇO 706,706,,,CENTRO,95768000,"-29.459833500729356\,-51.21549367904664",2023-01-06T04:57:16.774Z
487395,280550,SE,POÇO VERDE,"Posto do Cadastro Único - CadÚnico ",,,Santa Cruz 15,15,,,Centro,49490000,"-10.7109789\,-38.176500075",2023-01-06T04:57:16.774Z
487397,150635,PA,SANTA BÁRBARA DO PARÁ,Cadastro Único,,,Augusto Meira Filho 0,0,,,Centro,68798000,"-1.2283039886812694\,-48.291950225830085",2023-01-06T04:57:16.774Z
487398,350160,SP,AMERICANA,CADASTRO ÚNICO,,,DOM PEDRO II 25,25,,,CENTRO,13465040,"-22.74130193662781\,-47.327685356140144",2023-01-06T04:57:16.774Z
487399,353080,SP,MOJI MIRIM,Coordenadoria de Transferência de Renda,,,Brasília 20,20,,,Loteamento Nova Mogi,13800280,"-22.432\,-46.958",2023-01-06T04:57:17.039Z
487400,270940,AL,VIÇOSA,"PROGRAMA BOLSA FAMÍLIA ",,,Praça Apolinário Rebelo 02,02,,,Centro,57700000,"-9.374478781847055\,-36.24327957630158",2023-01-06T04:57:16.864Z
487401,270180,AL,CARNEIROS,Postos do Cadastro Único - CadÚnico,,,Cônego José Bulhões 00,00,,,Centro,57535000,"-9.483\,-37.377",2023-01-06T04:57:16.774Z
487403,292595,BA,RAFAEL JAMBEIRO,Posto de Atendimento do Programa Bolsa Família Antonio Queiroz,,,Dep. Luis Eduardo Magalhães 0,0,,Em frente ao Mercado Municipal,Centro,44520000,"-12.404174137786141\,-39.50322568416596",2023-01-06T04:57:16.864Z
487404,260430,PE,CEDRO,POSTO DO CADASTRO ÚNICO,,,José Ieier de Araújo 102,102,,,CENTRO,56130000,"-7.720230606389349\,-39.2340874671936",2023-01-06T04:57:16.774Z
487405,230060,CE,ALTANEIRA,CadÚnico Sede,,,Joaquim Soares da Silva 241,241,,Centro Soocial - Secretaria de Assistencia Social,Centro,63195000,"-7.002039562894103\,-39.74100351333619",2023-01-06T04:57:16.864Z
487406,210825,MA,PEDRO DO ROSÁRIO,Cadúnico/PBF,,,PEDRO CUNHA MENDES 000,000,,PROXIMO AO HOSPITAL MUNICIPAL,CENTRO,65206000,"-2.973\,-45.349",2023-01-06T04:57:16.864Z
487407,210237,MA,CACHOEIRA GRANDE,Cadúnico/PBF,,,Ana Maria 000,000,,próximo ao mercado central,CENTRO,65165000,"-2.927\,-44.058",2023-01-06T04:57:16.774Z
487408,270235,AL,CRAÍBAS,POSTO DO CADASTRO ÚNICO - CADÚNICO,,,PEDRO GAMA 68,68,,próxima prefeitura,CENTRO,57320000,"-9.618\,-36.768",2023-01-06T04:57:16.864Z
487409,260250,PE,BREJINHO,Cadastro Unico,,,Do Comercio 00,00,,,Centro,56740000,"-7.349\,-37.286",2023-01-06T04:57:16.774Z
487410,290530,BA,CAFARNAUM,POSTO DE CADASTRO UNICO DE CAFARNAUM,,,EUCLIDES DA CUNHA 305,305,,,CENTRO,44880000,"-11.693759850427005\,-41.471951007843025",2023-01-06T04:57:16.864Z
487411,220180,PI,BOCAINA,Posto do Cadastro Único,,,Santo Antônio 0,0,,,Centro,64630000,"-6.9064075505484\,-41.3074862159153",2023-01-06T04:57:16.774Z
487412,220270,PI,COCAL,COORDENAÇÃO MUNICIPAL DO CADASTRO UNICO E PROGRAMA AUXILIO BRASIL,,,PINHEIRO MACHADO 612,612,,,SÃO PEDRO,64235000,"-3.4710565858278457\,-41.5574598312378",2023-01-06T04:57:16.774Z
487413,241080,RN,RIACHO DE SANTANA,"CADASTRO ÚNICO PARA PROGRAMAS SOCIAIS DO GOVERNO FEDERAL ",,,MANOEL DE SOUZA LIMA 350,350,,"Localizado dentro do Centro Administrativo ",CENTRO,59987000,"-6.265229914199968\,-38.31603169441224",2023-01-06T04:57:16.774Z
487415,210650,MA,MATINHA,CADASTRO UNICO,,,manoel antonio da silva 01,01,,,centro,65218000,"-3.101\,-45.034",2023-01-06T04:57:16.774Z
487416,270235,AL,CRAÍBAS,POSTO DO CADASTRO ÚNICO - CADÚNICO DE FOLHA MIUDA,,,FOLHA MÍUDA 00,00,,PROXIMO A DELEGACIA,CENTRO,57320000,"-9.705222190811622\,-36.79623723027476",2023-01-06T04:57:16.774Z
487418,261280,PE,SANTA TEREZINHA,Auxilio Brasil,,,Jose Romao de Araujo 205,205,terreo,,centro,56750000,"-7.430815383964449\,-37.43664264678956",2023-01-06T04:57:16.864Z
487420,241200,RN,SÃO GONÇALO DO AMARANTE,UNIDADE DE CADASTRO ÚNICO JARDIM LOLA,,,Bacharel Tomaz Landim 571,571,,,Jardim Lola,59296802,"-5.7769943\,-35.251296079568434",2023-01-06T04:57:16.864Z
487421,290755,BA,CATURAMA,POSTO CADASTRO UNICO - Cadunico,,,AGENOR BRANDAO 00,00,,,CENTRO,46575000,"-13.331560876310773\,-42.29268550872803",2023-01-06T04:57:16.774Z
487422,250625,PB,GADO BRAVO,CADÚNICO E PBF DE GADO BRAVO,,,José Mariano Barbosa 446,446,,,CENTRO,58492000,"-7.583\,-35.791",2023-01-06T04:57:16.774Z
487423,314670,MG,PALMA,POSTO DE ATENDIMENTO DO CADASTRO ÚNICO DE CISNEIROS,,,JAMIL JORGE SALUM 288,288,SALA,SALA DA CRECHE MUNICIPAL DE CISNEIROS,CENTRO,36753000,"-21.43974734763402\,-42.35624313354493",2023-01-06T04:57:16.864Z
487424,352410,SP,ITUVERAVA,POSTO  DE CADASTRO UNICO,,,CAPITAO  FRANCISCO CANDIDO DA SOUZA 45,45,,,CENTRO,14500000,"-20.33601170169536\,-47.77916765291593",2023-01-06T04:57:16.864Z
487425,230730,CE,JUAZEIRO DO NORTE,POSTO DO CADASTRO UNICO SEDEST,,,Monsenhor Esmeraldo 00,00,,Ao lado da Sede da Secretaria de Desenvolvimento Social e Trabalho,franciscano,63034080,"-7.213\,-39.315",2023-01-06T04:57:16.864Z
487426,231130,CE,QUIXADÁ,"PROGRAMA CADASTRO ÚNICO E BOLSA FAMÍLIA ",,,JOSÉ DE ALENCAR 405,405,,,CENTRO,63900121,"-4.971\,-39.015",2023-01-06T04:57:16.864Z
487429,150548,PA,PACAJÁ,CadÚnico,,,13 de abril s/n°,s/n°,,PRÓXIMO A PRAÇA CENTRAL,Centro,68485000,"-3.837043483035638\,-50.636780261993415",2023-01-06T04:57:16.945Z
487430,241250,RN,SÃO MIGUEL,POSTO CADASTRO ÚNICO SÃO MIGUEL,,,CHICO MISAEL 0,0,,PRÓXIMO A UNIDADE BÁSICA DE SAÚDE DA 13 DE MAIO.,13 DE MAIO,59920000,"-6.2082259\,-38.489735",2023-01-06T04:57:16.864Z
487431,310620,MG,BELO HORIZONTE,EQUIPE DE TRANSFERÊNCIA DE RENDA -  VENDA NOVA,,,Padre Pedro Pinto 1055,1055,,,Venda Nova,31510000,"-19.815157653312852\,-43.959750831127174",2023-01-06T04:57:16.864Z
487432,260915,PE,MANARI,Cadúnico/PBF,,,ANTONIO JORGE 036,036,APARTAMENTO,PRÓXIMO AO CAPS,CENTRO,56565000,"-8.96310120589696\,-37.62364625930787",2023-01-06T04:57:16.945Z
487433,270330,AL,INHAPI,CADASTRO ÚNICO DE INHAPI,,,Deputado Eraldo Malto Brandão 152,152,,"Vizinho ao mercadinho Ferreira ",CENTRO,57545000,"-9.221976489477251\,-37.74990320205689",2023-01-06T04:57:16.945Z
487434,350580,SP,BASTOS,Posto do Cadastro Único - CadÚnico,,,Osvaldo Cruz 878,878,,Igreja Católica - Matriz,Centro,17690000,"-21.924195966063202\,-50.73516368865967",2023-01-06T04:57:16.864Z
487435,240440,RN,GROSSOS,CADUNICO GROSSOS,,,CORONEL SOLON 38,38,,VIZINHO AO CORREIOS,CENTRO,59675000,"-4.9799208021558234\,-37.15417742740101",2023-01-06T04:57:16.864Z
487436,210203,MA,BOM JESUS DAS SELVAS,CADÚNICO - PREFEITURA MUNICIPAL DE BOM JESUS DAS SELVAS,,,ICATU 0,0,,,CENTRO,65395000,"-4.48999644369291\,-46.85388922691345",2023-01-06T04:57:16.945Z
487437,352160,SP,IRAPURU,Posto do Cadastro Único,,,Euclides da Cunha 1235,1235,,,centro,17880000,"-21.565854577895614\,-51.35210037318757",2023-01-06T04:57:16.864Z
487439,261390,PE,SERRA TALHADA,Central de Programas Sociais,,,Jacinto Alves de Carvalho 357,357,,Ao lado do Hospam,Nossa Senhora da Penha,56903360,"-7.9877768\,-38.299614",2023-01-06T04:57:16.864Z
487442,251050,PB,OLIVEDOS,Cadastro Único dos Programas Sociais,,,Largo Teodósio 170,170,,,centro,58100000,"-6.991\,-36.244",2023-01-06T04:57:16.864Z
487444,420780,SC,IRANI,Posto do Cadastro Único,,,José Kades 831,831,,Centro de Convivência,Centro,89680000,"-27.023195370613447\,-51.89284801483155",2023-01-06T04:57:16.864Z
487446,290515,BA,CAETANOS,POSTO DE ATENDIMENTO BOLSA FAMILIA,,,CASA 04,04,"OTAVIO CURVELO ","PX A PREFEITURA MUNICIPAL ",centro,45265000,"-14.33549455246266\,-40.91057538986207",2023-01-06T04:57:16.945Z
487448,250435,PB,CATURITÉ,Cadastro Único dos Programas Sociais,,,José Francisco de Ararujo 17,17,,,centro,58100000,"-7.42\,-36.027",2023-01-06T04:57:16.864Z
487449,220800,PI,PICOS,Posto do Cadastro Único Canto da Várzea,,,SÃO SEBASTIÃO 809,809,," POR TRÁS DO ESTÁDIO MUNICIPAL",CANTO DA VÁRZEA,64600156,"-7.0768792541887136\,-41.466955843242346",2023-01-06T04:57:16.945Z
487451,220800,PI,PICOS,Posto do Cadastro Único - Morada Nova,,,DEPUTADA FRANCISCA TRINTADE 1525,1525,,,MORADA DO SOL,64601533,"-7.065715137623679\,-41.481714248657234",2023-01-06T04:57:16.864Z
487452,220800,PI,PICOS,Posto do Cadastro Único Parque de Exposição,,,Projetada 268,268,,,Parque de Exposição,64600000,"-7.087009363224214\,-41.4370608329773",2023-01-06T04:57:16.945Z
487453,260190,PE,BEZERROS,CENTRAL DO CADASTRO ÚNICO BOLSA FAMÍLIA BEZERROS PE,,,PRINCESA ISABEL 296,296,,,SÃO SEBASTIÃO,55660000,"-8.233\,-35.797",2023-01-06T04:57:17.039Z
487454,317200,MG,VISCONDE DO RIO BRANCO,Cadastro Único (Programa Bolsa Família),,,do Divino 10,10,,"Antiga Casa Santa Rosa ",Centro,36520000,"-21.011390094137514\,-42.839118540287025",2023-01-06T04:57:16.864Z
487455,314467,MG,NOVA BELÉM,SETOR CADÚNICO E BOLSA FAMÍLIA,,,MAGALHÃES PÍNTO 00,00,,SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL,CENTRO,35298000,"-18.475\,-41.017",2023-01-06T04:57:16.864Z
487456,261610,PE,VERDEJANTE,Coordenação do Cadastro Único/Bolsa Família,,,Antonio Cecilio Rangel 00,00,,"Ao lado do CREAS, em frente ao CRAS.",Centro,56120000,"-7.9283432616664635\,-38.96968603068672",2023-01-06T04:57:16.864Z
487457,521760,GO,PLANALTINA,SEDE DO CADASTRO UNICO,,,QD 03 00,00,,,SETOR LESTE,77375000,"-15.451231473596234\,-47.59707927223645",2023-01-06T04:57:16.864Z
487458,310620,MG,BELO HORIZONTE,EQUIPE DE TRANSFERÊNCIA DE RENDA - BARREIRO,,,DAVID FONSECA 1147,1147,,,MILIONÁRIOS,30620230,"-19.983243763561045\,-44.002375602613036",2023-01-06T04:57:16.864Z
487459,355535,SP,UBARANA,"Departamento Cadastro Único ",,,Manoel Teodoro do Prado 775,775,Casa,Proximo ao Supermercadoo Roocha,Centro,15225000,"-21.16816469152733\,-49.718241691589355",2023-01-06T04:57:16.864Z
487460,312050,MG,CRISTINA,GERENCIAMENTO DO CADASTRO ÚNICO - CADÚNICO,,,CORONEL BARBOSA 21,21,CASA,,CENTRO,37476000,"-22.20915965240353\,-45.264015197753906",2023-01-06T04:57:16.864Z
487461,270200,AL,COITÉ DO NÓIA,CADASTRO UNICO COITE DO NOIA,,,JOÃO SEBASTIÃO 152,152,,,CENTRO,57325000,"-9.629924360697931\,-36.583034992218025",2023-01-06T04:57:16.864Z
487462,130240,AM,LÁBREA,POSTO DE CADASTRAMENTO DO CADÚNICO,,,14 DE MAIO 2390,2390,PREDIO,,CENTRO,69830000,"-7.259647648061002\,-64.79626893997194",2023-01-06T04:57:16.864Z
487463,310620,MG,BELO HORIZONTE,EQUIPE DE TRANSFERÊNCIA DE RENDA - CENTRO SUL,,,AFONSO PENA 941,941,1º ANDAR,,CENTRO,30130002,"-19.92125379692001\,-43.937158584594734",2023-01-06T04:57:16.696Z
487465,355535,SP,UBARANA,Departamento Municipal de Assistência Social,,,Manoel Teodoro do Prado 775,775,Casa,,Centro,15225000,"-21.16746434663072\,-49.71854209899903",2023-01-06T04:57:16.864Z
487466,310620,MG,BELO HORIZONTE,EQUIPE DE TRANSFERÊNCIA DE RENDA - LESTE,,,Anhanguera 79,79,,,SANTA TEREZA,31015066,"-19.914500512108493\,-43.92075419425965",2023-01-06T04:57:16.696Z
487467,310620,MG,BELO HORIZONTE,EQUIPE DE TRANSFERÊNCIA DE RENDA - NORDESTE,,,ALBERTO CINTRA 71,71,,,UNIAO,31160370,"-19.8846686\,-43.9292736",2023-01-06T04:57:16.864Z
487469,310620,MG,BELO HORIZONTE,EQUIPE DE TRANSFERÊNCIA DE RENDA - NOROESTE,,,PEÇANHA 144,144,,,CARLOS PRATES,30710040,"-19.91397092940942\,-43.94647657871246",2023-01-06T04:57:16.696Z
487479,355240,SP,SUMARÉ,Central Única de Atendimento do Cadastro Único,,,Brasil 1111,1111,,,Jardim Conceicao,13177310,"-22.812805101471263\,-47.22387045621873",2023-01-06T04:57:16.864Z
487483,150220,PA,CAPANEMA,CADASTRO ÚNICO/PROGRAMA BOLSA FAMÍLIA,,,BOLONHA 01,01,PROX AO CENTRO DE ESPECIALIDADES MÉDICAS,,OLIVEIRA BRITO,68700000,"-1.196293626729089\,-47.16941088438035",2023-01-06T04:57:16.864Z
487484,230650,CE,ITAPIÚNA,Cadastro Único Itapiúna,,,Firmino Antunes 99,99,,próximo ao monte alverne,Centro,62740000,"-4.563558207792082\,-38.92171740531922",2023-01-06T04:57:16.864Z
487485,293270,BA,URUÇUCA,POSTO DE CADASTRAMENTO DO CADASTRO UNICO,,,Pç. Pedro Gomes 27,27,casa,Agência da Rota Transportes,Centro-Serra Grande,45680000,"-14.593\,-39.284",2023-01-06T04:57:16.864Z
487486,150658,PA,SANTA MARIA DAS BARREIRAS,"Posto de Atendimento do Cadastro Único - ",,,TREZE DE MAIO 00,00,,PROXIMO A CRECHE MUNICIPAL,Centro,68567000,"-8.77776189299495\,-50.47453880310059",2023-01-06T04:57:16.864Z
487487,130260,AM,MANAUS,CENTRAL DO CADASTRO ÚNICO,,,AYRÃO 0,0,,,CENTRO,69025005,"-3.1165836066482084\,-60.02567052841187",2023-01-06T04:57:16.696Z
487489,293270,BA,URUÇUCA,POSTO DE CADASTRAMENTO DO CADASTRO UNICO,,,Rua  P 00,00,casa,antiga Creche Rubi Mancuso,Everaldo Argolo Goes,45680000,"-14.593\,-39.284",2023-01-06T04:57:16.864Z
487490,521760,GO,PLANALTINA,POSTO SÃO GABRIEL,,,"QD O, PAVILHÃO da Feira 00",00,Av. Pedro Ludovico,,CENTRAL,73750000,"-15.23102407316694\,-47.57202529872303",2023-01-06T04:57:16.864Z
487491,521760,GO,PLANALTINA,POSTO PRAÇA CEUS DAS ARTES,,,QD C CATEGORIA COMERCIAL 03,03,CATEGORIA COMERCIAL,,JARDIM PAQUETA,73750000,"-15.480002471685125\,-47.59729957615492",2023-01-06T04:57:16.696Z
487492,354870,SP,SÃO BERNARDO DO CAMPO,Seção de Gestão do Cadastro Social,,,NICOLAU FILIZOLA 100,100,,O Posto do Cadastro Único está dentro da unidade do Poupatempo de São Bernardo do Campo,CENTRO,09725760,"-23.6982625\,-46.5542742",2023-01-06T04:57:16.864Z
487493,314000,MG,MARIANA,Posto do Cadastro Único - SEDESC,,,Primeiro de Janeiro 210,210,,Próximo à Policlínica Central,Vila Maquiné,35425015,"-20.36102538242215\,-43.41715574337287",2023-01-06T04:57:16.864Z
487496,310620,MG,BELO HORIZONTE,EQUIPE DE TRANSFERÊNCIA DE RENDA - NORTE,,,Pastor Muryllo Cassete 25,25,,,SAO BERNARDO,31741405,"-19.850403097086474\,-43.934626579284675",2023-01-06T04:57:16.864Z
487497,310620,MG,BELO HORIZONTE,EQUIPE DE TRANSFERÊNCIA DE RENDA - OESTE,,,SILVA LOBO 1280,1280,,,NOVA GRANADA,30431262,"-19.936136231311597\,-43.970568180084236",2023-01-06T04:57:16.864Z
487498,261620,PE,VERTENTES,Setor do Cadastro Único - Vertentes,,,SINÉZIO CAVALCANTI 123,123,,,Centro,55770000,"-7.904555108926441\,-35.989384353160865",2023-01-06T04:57:16.864Z
487499,240700,RN,LUÍS GOMES,CADASTRO ÚNICO,,,PREFEITO FRANCISCO FONTES 114,114,,,CENTRO,59940000,"-6.414\,-38.389",2023-01-06T04:57:16.864Z
487500,430367,RS,CAMPESTRE DA SERRA,Cadastro Único - Campestre da Serra,,,Antonio Gozzi 136,136,,,Centro,95255000,"-28.797378320957588\,-51.09380722045899",2023-01-06T04:57:16.945Z
487501,355240,SP,SUMARÉ,Nisfram Apoio a Gestão do Cadastro Único,,,Palmiro Novi 297,297,,,Residencial Ipiranga,13181101,"-22.8319534\,-47.1879325",2023-01-06T04:57:16.864Z
487503,355240,SP,SUMARÉ,Instituto Bem Querer Apoio a Gestão do Cadastro Único,,,R. Dr. Honorino Fabri 269,269,,"R. do Café, 209 - Vila Valle, Sumaré - SP, 13174-000",Vila Valle,13174010,"-22.8152959\,-47.2608367",2023-01-06T04:57:16.945Z
487504,130180,AM,IPIXUNA,"POSTO DO CADASTRO ÚNICO- CADÚNICO ",,,AVENIDA VACY HERCULANO 589,589,PREDIO,"PRÓXIMO DA PREFEITURA ",CENTRO,69890000,"-7.052288623956175\,-71.69302225112916",2023-01-06T04:57:16.696Z
487506,211140,MA,SÃO LUÍS GONZAGA DO MARANHÃO,POSTO DE CADASTRAMENTO DO CAD. ÚNICO - SEDE,,,HERCULANO PARGA 01,01,,,CENTRO,65708000,"-4.38\,-44.67",2023-01-06T04:57:16.696Z
487507,211030,MA,SANTO ANTÔNIO DOS LOPES,POSTO DE CADASTRAMENTO DO CAD. ÚNICO - SEDE,,,José Alencar 01,01,,,CENTRO,65730000,"-4.869\,-44.36",2023-01-06T04:57:16.696Z
487508,521190,GO,JATAÍ,POSTO DO CADASTRO ÚNICO - CADÚNICO,,,RUA BENJAMIM CONSTANT 1073,1073,,,CENTRO,75800016,"-17.881\,-51.714",2023-01-06T04:57:16.864Z
487509,520545,GO,CEZARINA,Cadastro Único/Bolsa Família,,,Artur F. Costa 00,00,Qd 11 Lt  06,,Centro,76195000,"-16.972617881620806\,-49.77323770523071",2023-01-06T04:57:16.864Z
487511,270240,AL,DELMIRO GOUVEIA,Posto do Cadastro Único Sede Delmiro Gouveia,,,Sargento Antonio Pedro 27,27,,,Eldorado,57480000,"-9.379120514676528\,-38.003747463226325",2023-01-06T04:57:16.696Z
487512,315170,MG,POÇO FUNDO,Secretaria de Ação Social,,,GARIBALDI AQUINO 202,202,,,CENTRO,37757000,"-21.77805221832405\,-45.96739768981934",2023-01-06T04:57:16.864Z
487513,230205,CE,BARROQUINHA,Posto do Cadastro Único - Barroquinha,,,AUGUSTA VERAS 01,01,,Polo de Convivência Social Vicente Veras,Centro,62410000,"-3.0248337895505286\,-41.131889820098884",2023-01-06T04:57:16.864Z
487514,261330,PE,SÃO JOAQUIM DO MONTE,CENTRAL DO CADASTRO ÚNICO BOLSA FAMÍLIA SÃO JOAQUIM DO MONTE PE,,,SEBASTIÃO ALVES CABRAL 90,90,,,CENTRO,55670000,"-8.430008079252582\,-35.800387859324026",2023-01-06T04:57:16.696Z
487515,210975,MA,SANTA FILOMENA DO MARANHÃO,"POSTO DO CADASTRO ÚNICO I ",,,VALENTIM GOMES 263,263,,"PRÓXIMO A PREFEITURA ",Centro,65768000,"-5.501\,-44.561",2023-01-06T04:57:16.864Z
487516,315170,MG,POÇO FUNDO,Unidade DISTRITAL PAIOLINHO,,,João Justino Ferreira 51,51,Paiolinho,Atendimento realizado na E.M.Profa Rita Conceição Sandy - Distrito de Paiolinho,centro,37757000,"-21.78102119071472\,-45.96497297286988",2023-01-06T04:57:16.696Z
487517,521220,GO,JUSSARA,"Cadunico ",,,"JOSÉ BONIFÁCIO, QD 05, LT-07 00",00,,PRÓXIMO A LOJA NOVO MUNDO,CENTRO,76270000,"-15.866633727289564\,-50.86890935897828",2023-01-06T04:57:16.864Z
487518,315200,MG,POMPÉU,Cadastro Único,,,Governador Valadares 12,12,,,Centro,35640000,"-19.224\,-44.935",2023-01-06T04:57:16.945Z
